tconst,Title,Genres,runtime_minutes,vote_average,vote_count,budget_est,worldwide_gross,release_day,release_month,release_year
tt1598778,Contagion,"['Drama', 'Thriller', 'Science Fiction']",106,6.596865425406551,203664,60000000.0,137551594.0,9,9,2011
tt0770703,What's Your Number?,"['Comedy', 'Romance']",106,6.105510673044961,69193,20000000.0,30294940.5,30,9,2011
tt1568911,War Horse,"['Drama', 'War']",146,7.2,138296,68000000.0,167200204.0,25,12,2011
tt1571222,A Dangerous Method,"['Drama', 'Thriller']",99,6.398869864829049,94325,17500000.0,21134786.0,23,11,2011
tt1563738,One Day,"['Drama', 'Romance']",107,7.003233511778125,130199,15000000.0,59279062.5,19,8,2011
tt1068242,Footloose,"['Drama', 'Music', 'Romance']",113,5.914719330013582,44180,24000000.0,63266581.0,14,10,2011
tt1692486,Carnage,"['Comedy', 'Drama']",80,7.198690296854232,112850,25000000.0,34417393.0,16,12,2011
tt1540133,The Guard,"['Action', 'Comedy', 'Thriller', 'Crime']",96,7.297026905711192,75746,6000000.0,20378864.0,29,7,2011
tt1655442,The Artist,"['Drama', 'Comedy', 'Romance']",100,7.895919550990771,218971,15500000.0,130844784.0,14,10,2011
tt1152398,Beastly,"['Drama', 'Fantasy', 'Romance', 'Science Fiction']",86,5.61175568617429,74347,17000000.0,40615256.5,4,3,2011
tt1124035,The Ides of March,['Drama'],101,7.097308712683529,208822,17750000.0,77037018.0,7,10,2011
tt1268799,A Very Harold & Kumar Christmas,['Comedy'],99,6.297624786502147,62647,19500000.0,35826478.5,4,11,2011
tt1758692,Like Crazy,"['Drama', 'Romance']",88,6.697740753200304,56479,250000.0,3635376.5,28,10,2011
tt1549572,Another Earth,"['Drama', 'Science Fiction']",92,6.997048170534766,86692,137500.0,1939857.0,22,7,2011
tt0480687,Hall Pass,"['Comedy', 'Romance']",105,5.896483830499024,114784,52000000.0,86665356.0,25,2,2011
tt1389137,We Bought a Zoo,"['Drama', 'Comedy', 'Family']",124,7.095254416851025,128372,50000000.0,119405457.0,23,12,2011
tt1478338,Bridesmaids,"['Comedy', 'Romance']",125,6.796690634364446,252284,32500000.0,289007773.0,13,5,2011
tt0993842,Hanna,"['Action', 'Thriller', 'Adventure']",111,6.797853380594295,181122,30000000.0,64562886.0,8,4,2011
tt1161864,The Rite,"['Drama', 'Thriller', 'Horror']",114,5.998852167486547,86598,37000000.0,96595810.0,28,1,2011
tt1778304,Paranormal Activity 3,['Horror'],83,5.801377667288171,86886,5000000.0,207039844.0,21,10,2011
tt1478964,Attack the Block,"['Action', 'Comedy', 'Science Fiction']",85,6.696387824695828,95012,13675265.5,5211932.5,29,7,2011
tt1578275,The Dilemma,"['Comedy', 'Drama']",111,5.3,48596,70000000.0,68829764.5,13,1,2011
tt1615147,Margin Call,"['Thriller', 'Drama']",107,7.097624861265261,108120,3450000.0,19968633.0,21,10,2011
tt1787759,Madea's Big Happy Family,"['Comedy', 'Drama']",106,4.72009339182114,7067,25000000.0,53687225.5,22,4,2011
tt1586752,Machine Gun Preacher,"['Action', 'Thriller', 'Crime']",129,6.797636702944625,60551,30000000.0,3124946.0,23,9,2011
tt0448694,Puss in Boots,"['Action', 'Adventure', 'Animation', 'Family', 'Fantasy', 'Comedy']",90,6.5968347715114595,134777,130000000.0,554987477.0,28,10,2011
tt1462041,Dream House,"['Drama', 'Thriller', 'Mystery']",84,6.0,60384,50000000.0,40072253.0,30,9,2011
tt1650043,Diary of a Wimpy Kid: Rodrick Rules,"['Family', 'Comedy']",99,6.595835273204385,23627,19500000.0,73111095.0,25,3,2011
tt1305591,Mars Needs Moms,"['Adventure', 'Animation', 'Family']",88,5.404457807375013,20122,150000000.0,39271258.0,11,3,2011
tt1640459,Hobo with a Shotgun,"['Crime', 'Action', 'Thriller']",86,6.098569146018648,41933,3000000.0,791703.0,6,5,2011
tt0999913,Straw Dogs,"['Drama', 'Thriller']",110,5.799182141826229,31179,25000000.0,10789131.0,16,9,2011
tt0466893,Margaret,['Drama'],149,6.49814091337734,14846,14000000.0,334893.5,30,9,2011
tt1486193,5 Days of War,"['War', 'Drama']",113,5.600773254491698,13191,16000000.0,52636.0,18,8,2011
tt1616195,J. Edgar,"['Drama', 'Crime', 'History']",137,6.595553963216979,117228,35000000.0,84606030.0,9,11,2011
tt1702443,Justin Bieber: Never Say Never,"['Documentary', 'Music', 'Family']",105,1.61116753968465,75218,13000000.0,98738039.5,11,2,2011
tt1637706,Our Idiot Brother,"['Comedy', 'Drama']",90,6.3980545130129824,81265,5000000.0,25338683.5,26,8,2011
tt1832382,A Separation,['Drama'],123,8.298403837239768,198476,2900000.0,24426169.0,29,12,2011
tt1640484,Jumping the Broom,['Comedy'],112,5.703361618798956,9192,6800000.0,37934605.5,6,5,2011
tt1596346,Soul Surfer,"['Family', 'Action', 'Drama']",112,7.098375327650128,42347,18000000.0,47123821.0,8,4,2011
tt1034389,The Eagle,"['Adventure', 'Drama']",114,6.19888368801171,62169,25000000.0,33057794.0,11,2,2011
tt1772240,Apollo 18,"['Horror', 'Thriller', 'Science Fiction']",86,5.198127636622812,51913,5000000.0,26040371.5,2,9,2011
tt1625346,Young Adult,"['Comedy', 'Drama']",94,6.295154940139807,74674,12000000.0,22844691.5,16,12,2011
tt1714210,Weekend,"['Drama', 'Romance']",96,7.598883746256466,25711,155000.0,1031088.5,22,9,2011
tt1742650,I Don't Know How She Does It,"['Romance', 'Comedy']",89,4.9036895064686155,18783,24000000.0,27942307.0,16,9,2011
tt1265990,The Roommate,"['Thriller', 'Drama', 'Horror']",91,4.90606549539859,33468,16000000.0,52545707.0,4,2,2011
tt1402488,Happy Feet Two,"['Animation', 'Comedy', 'Family']",108,5.9,39150,132500000.0,154181466.0,17,11,2011
tt1521197,Anonymous,"['Drama', 'History', 'Thriller']",130,6.894343950372726,38366,28750000.0,15605298.0,28,10,2011
tt1334512,Arthur,"['Comedy', 'Romance']",110,5.69838500769044,49412,40000000.0,46761670.0,8,4,2011
tt1633356,Shark Night 3D,"['Horror', 'Thriller']",90,4.010454448474504,23435,26500000.0,14501805.5,2,9,2011
tt0873886,Red State,"['Horror', 'Action', 'Thriller']",88,6.19920988315645,59738,4000000.0,1544139.0,23,9,2011
tt0491152,Something Borrowed,"['Comedy', 'Drama', 'Romance']",112,5.902152809398052,54905,35000000.0,65087468.5,5,5,2011
tt1270262,The Devil's Double,"['Drama', 'Action', 'Thriller', 'Crime', 'War']",109,7.0980147698395095,58633,19100000.0,5846929.5,29,7,2011
tt0881320,Sanctum,"['Action', 'Thriller']",108,5.9,51833,15000015.0,108783204.0,4,2,2011
tt1630036,Courageous,['Drama'],129,7.0,17714,1500000.0,34854052.5,30,9,2011
tt1321860,The Beaver,['Drama'],91,6.695933124438505,45637,21000000.0,3008427.0,5,5,2011
tt1498569,Restless,"['Drama', 'Romance']",91,6.793927268447687,16994,8000000.0,1467888.0,16,9,2011
tt1583420,Larry Crowne,"['Comedy', 'Romance', 'Drama']",98,6.096597486703688,59603,30000000.0,48804755.0,30,6,2011
tt1053810,The Big Year,['Comedy'],100,6.196061630965802,39915,41000000.0,7566454.5,14,10,2011
tt1604171,Prom,"['Comedy', 'Romance']",104,5.411377533493646,14555,8000000.0,10446591.5,29,4,2011
tt1602098,Albert Nobbs,['Drama'],113,6.695953654188949,22440,7750000.0,7086915.5,21,12,2011
tt1067583,Water for Elephants,"['Drama', 'Romance']",121,6.900000000000001,107439,38000000.0,116952309.5,22,4,2011
tt1922612,Glee: The Concert Movie,"['Documentary', 'Music', 'Family']",84,5.445088566827698,5589,9000000.0,18062818.0,12,8,2011
tt1554091,A Better Life,['Drama'],98,7.199340091162664,14699,10000000.0,1821751.5,24,6,2011
tt1719071,Another Happy Day,"['Comedy', 'Drama']",119,6.001557228133922,3853,4000000.0,667107.5,18,11,2011
tt1399103,Transformers: Dark of the Moon,"['Action', 'Science Fiction', 'Adventure']",154,6.198664135498291,371370,195000000.0,1123792311.0,28,6,2011
tt1686018,Creature,['Horror'],94,3.7033503277494537,2746,3000000.0,432117.5,9,9,2011
tt1562568,Higher Ground,"['Drama', 'Thriller']",109,6.297093425605537,2890,1900000.0,842213.0,26,8,2011
tt1541995,Snow Flower and the Secret Fan,"['Drama', 'History']",104,6.097750865051902,3468,3067002.5,6340218.0,15,7,2011
tt1596343,Fast Five,"['Action', 'Thriller', 'Crime']",130,7.298715086807945,334186,125000000.0,628150564.5,28,4,2011
tt1618430,Dum Maaro Dum,"['Drama', 'Action', 'Crime']",129,6.196475770925111,3632,5000000.0,10016713.5,22,4,2011
tt1270798,X-Men: First Class,"['Action', 'Science Fiction', 'Adventure']",131,7.693347549425496,617141,160000000.0,354516214.5,3,6,2011
tt0848228,The Avengers,"['Science Fiction', 'Action', 'Adventure']",143,8.091825587038613,1203328,222500000.0,1518375706.0,4,5,2012
tt0903624,The Hobbit: An Unexpected Journey,"['Adventure', 'Fantasy', 'Action']",169,7.8884472567496475,731705,250000000.0,1019053568.0,14,12,2012
tt1345836,The Dark Knight Rises,"['Action', 'Crime', 'Drama', 'Thriller']",164,8.393041958989857,1401702,262500000.0,1082740193.0,20,7,2012
tt1409024,Men in Black 3,"['Action', 'Comedy', 'Science Fiction']",106,6.791908358812054,316277,220000000.0,639120130.5,25,5,2012
tt1446714,Prometheus,"['Science Fiction', 'Adventure', 'Mystery']",124,6.991887259569606,546104,127500000.0,402809203.5,8,6,2012
tt0948470,The Amazing Spider-Man,"['Action', 'Adventure', 'Fantasy']",136,6.99028902532073,536043,217500000.0,757910465.0,4,7,2012
tt1772341,Wreck-It Ralph,"['Family', 'Animation', 'Comedy', 'Adventure']",101,7.691166017554418,352276,165000000.0,483867205.0,2,11,2012
tt1440129,Battleship,"['Thriller', 'Action', 'Adventure', 'Science Fiction']",131,5.797165131112686,228582,214500000.0,308251601.0,18,5,2012
tt1853728,Django Unchained,"['Drama', 'Western']",165,8.394874218705434,1227130,100000000.0,437658280.5,25,12,2012
tt1735898,Snow White and the Huntsman,"['Adventure', 'Fantasy', 'Drama']",127,6.096019621795938,264196,170000000.0,398810873.0,1,6,2012
tt1074638,Skyfall,"['Action', 'Adventure', 'Thriller']",143,7.787872638394323,602662,200000000.0,1109543997.0,9,11,2012
tt1217209,Brave,"['Animation', 'Adventure', 'Comedy', 'Family', 'Action', 'Fantasy']",93,7.095320086263564,346844,185000000.0,546794869.5,22,6,2012
tt1277953,Madagascar 3: Europe's Most Wanted,"['Animation', 'Family', 'Comedy']",93,6.793250708875251,150238,145000000.0,746921272.5,8,6,2012
tt0401729,John Carter,"['Action', 'Adventure', 'Science Fiction']",132,6.593191367845633,245130,262500000.0,283458600.0,9,3,2012
tt0790724,Jack Reacher,"['Crime', 'Drama', 'Thriller', 'Action']",130,6.991364798304134,288702,60000000.0,217855665.5,21,12,2012
tt1194173,The Bourne Legacy,"['Action', 'Thriller']",135,6.692001703952878,272308,127500000.0,278464429.0,10,8,2012
tt1667889,Ice Age: Continental Drift,"['Animation', 'Comedy', 'Adventure', 'Family']",88,6.592345129551217,180199,95000000.0,878504959.5,13,7,2012
tt1386703,Total Recall,"['Action', 'Science Fiction', 'Adventure', 'Thriller']",119,6.293988255887146,231946,125000000.0,205329081.0,3,8,2012
tt1764651,The Expendables 2,"['Action', 'Adventure', 'Thriller']",103,6.594011419324847,281803,100000000.0,313477605.5,17,8,2012
tt1605630,American Reunion,['Comedy'],113,6.693128267215243,194929,50000000.0,235894397.5,6,4,2012
tt1276104,Looper,"['Action', 'Thriller', 'Science Fiction']",115,7.392048774141663,507318,30000000.0,108754202.5,28,9,2012
tt1397280,Taken 2,"['Action', 'Crime', 'Thriller']",91,6.2985440624086655,277141,45000000.0,376974355.0,4,10,2012
tt1024648,Argo,"['Drama', 'Thriller']",120,7.695251106870936,539810,44500000.0,229732442.5,12,10,2012
tt1077368,Dark Shadows,"['Comedy', 'Fantasy']",113,6.194619575668227,234015,150000000.0,241864908.5,11,5,2012
tt1656190,Safe,"['Action', 'Crime', 'Thriller']",94,6.497443565897825,97636,31500000.0,40920699.5,16,4,2012
tt1258972,The Man with the Iron Fists,['Action'],95,5.399024813642398,58758,15000000.0,18813766.5,2,11,2012
tt1045658,Silver Linings Playbook,"['Drama', 'Comedy', 'Romance']",122,7.692712048280931,628654,21000000.0,236412453.0,25,12,2012
tt0837562,Hotel Transylvania,"['Animation', 'Comedy', 'Family', 'Fantasy']",91,7.095216237880753,209584,85000000.0,368440707.5,28,9,2012
tt1659337,The Perks of Being a Wallflower,['Drama'],103,7.997229176242216,428609,13000000.0,33234651.5,21,9,2012
tt0454876,Life of Pi,"['Adventure', 'Drama', 'Action']",127,7.890388920208831,544559,120000000.0,614964284.0,21,11,2012
tt1646987,Wrath of the Titans,"['Fantasy', 'Adventure', 'Action']",99,5.698602751012748,174772,150000000.0,303620083.0,29,3,2012
tt1446192,Rise of the Guardians,"['Animation', 'Family', 'Fantasy']",97,7.300000000000001,148978,145000000.0,306921286.0,21,11,2012
tt1232829,21 Jump Street,"['Action', 'Comedy', 'Crime']",109,7.194609104311809,484298,42000000.0,202198878.5,12,3,2012
tt1371111,Cloud Atlas,"['Drama', 'Science Fiction']",172,7.3918332940557985,330978,102000000.0,130578011.0,26,10,2012
tt1649419,The Impossible,"['Thriller', 'Drama']",113,7.592029816513762,181376,42500000.0,183838909.0,4,12,2012
tt1142977,Frankenweenie,"['Animation', 'Comedy', 'Family']",87,6.9963037708118545,91174,39000000.0,81322317.0,5,10,2012
tt1637725,Ted,"['Comedy', 'Fantasy']",106,6.891510252813619,546094,50000000.0,552692471.0,29,6,2012
tt1397514,Journey 2: The Mysterious Island,"['Adventure', 'Action', 'Science Fiction']",94,5.80251228709184,85659,79000000.0,336919461.0,10,2,2012
tt1790885,Zero Dark Thirty,"['Thriller', 'Drama', 'History']",157,7.394966978807294,253625,46250000.0,133716575.5,19,12,2012
tt1392170,The Hunger Games,"['Science Fiction', 'Adventure', 'Fantasy']",142,7.19819872217571,809814,77500000.0,684567035.5,23,3,2012
tt1748122,Moonrise Kingdom,"['Comedy', 'Drama', 'Romance']",94,7.7989744650968715,294773,16000000.0,68555806.0,25,5,2012
tt1234719,Red Dawn,"['War', 'Action', 'Thriller', 'Science Fiction']",93,5.4,70448,65000000.0,46485466.5,21,11,2012
tt1981677,Pitch Perfect,"['Comedy', 'Music', 'Romance']",112,7.201623095269135,260798,17000000.0,115722173.5,28,9,2012
tt1915581,Magic Mike,"['Drama', 'Comedy']",110,6.1,125805,7000000.0,168885662.0,29,6,2012
tt1623288,ParaNorman,"['Family', 'Animation', 'Adventure', 'Comedy']",91,6.996934814012279,88608,60000000.0,107629530.5,17,8,2012
tt1343727,Dredd,"['Action', 'Science Fiction']",95,7.095302522282691,237404,47500000.0,41252674.0,21,9,2012
tt1667353,Mirror Mirror,"['Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy']",106,5.6051440404857305,81609,85000000.0,178316002.0,30,3,2012
tt1855199,End of Watch,"['Crime', 'Drama', 'Thriller']",109,7.59750795483344,213078,11000000.0,52856495.0,21,9,2012
tt1327194,The Lucky One,"['Drama', 'Romance']",101,6.508351059966173,96371,25000000.0,97995485.5,20,4,2012
tt1922777,Sinister,"['Horror', 'Thriller', 'Mystery']",110,6.8,201280,3000000.0,85121460.0,12,10,2012
tt1599348,Safe House,"['Action', 'Thriller']",115,6.7958962661570395,194652,85000000.0,208309183.5,10,2,2012
tt1606389,The Vow,"['Drama', 'Romance']",104,6.804105363614673,176038,30000000.0,196866365.0,10,2,2012
tt1430626,The Pirates! In an Adventure with Scientists!,"['Animation', 'Adventure', 'Family', 'Comedy']",88,6.695965201034564,42530,57500000.0,129598823.0,27,4,2012
tt1560747,The Master,['Drama'],137,7.1000000000000005,132688,34750000.0,39452738.0,14,9,2012
tt1232200,That's My Boy,['Comedy'],116,5.5990088263358775,83840,63750000.0,58071801.0,15,6,2012
tt1596365,The Woman in Black,"['Drama', 'Horror', 'Thriller']",95,6.396198926432568,167479,16000000.0,128343317.0,3,2,2012
tt0443272,Lincoln,"['History', 'Drama']",149,7.3941263064919776,230962,65000000.0,274319865.5,16,11,2012
tt1645170,The Dictator,['Comedy'],83,6.39520978828272,254018,65000000.0,179764215.0,16,5,2012
tt1706593,Chronicle,"['Science Fiction', 'Drama', 'Thriller']",84,7.094690585430098,232342,13500000.0,134340895.0,2,2,2012
tt1611224,Abraham Lincoln: Vampire Hunter,"['Action', 'Fantasy', 'Horror']",99,5.895839488616753,144862,68250000.0,126980655.0,22,6,2012
tt1547234,Premium Rush,"['Crime', 'Action', 'Thriller']",91,6.4964965312655485,106523,35000000.0,31238400.0,24,8,2012
tt1524137,Contraband,"['Thriller', 'Action', 'Drama', 'Crime']",109,6.49703783802948,112823,25000000.0,97334533.5,13,1,2012
tt1586265,What to Expect When You're Expecting,"['Romance', 'Comedy', 'Drama']",110,5.703372127723068,67020,38750000.0,84086508.0,18,5,2012
tt1591479,Act of Valor,"['Action', 'Thriller', 'War']",110,6.498188597172597,64370,12000000.0,81884900.5,24,2,2012
tt1212450,Lawless,"['Crime', 'Drama']",115,7.297691398372853,215715,26000000.0,54035133.5,29,8,2012
tt1764183,Arbitrage,"['Drama', 'Thriller']",103,6.5961128871763375,47233,12000000.0,35657884.5,14,9,2012
tt1596350,This Means War,"['Action', 'Comedy', 'Romance']",103,6.296291009473025,169534,65000000.0,156974557.0,17,2,2012
tt1907668,Flight,['Drama'],138,7.292990009491471,306591,31000000.0,161165406.5,2,11,2012
tt1336608,Rock of Ages,"['Comedy', 'Drama', 'Music', 'Romance']",123,5.901943452886849,70596,72500000.0,60225272.5,15,6,2012
tt2023453,Diary of a Wimpy Kid: Dog Days,"['Comedy', 'Family']",94,6.297801209334866,20011,22000000.0,77229695.0,3,8,2012
tt1764234,Killing Them Softly,"['Crime', 'Thriller']",97,6.1982346973824,125191,15000000.0,38584454.0,30,11,2012
tt1592525,Lockout,"['Action', 'Thriller', 'Science Fiction']",95,6.097782636542327,90558,20000000.0,33073539.5,13,4,2012
tt1568338,Man on a Ledge,"['Action', 'Thriller', 'Crime']",102,6.596848172587737,138967,42000000.0,47921314.5,27,1,2012
tt1931533,Seven Psychopaths,"['Comedy', 'Crime']",110,7.1962606714479485,225602,14250000.0,33035736.0,12,10,2012
tt1800741,Step Up Revolution,"['Music', 'Drama', 'Romance']",99,6.507147886653852,52547,33000000.0,153011518.0,27,7,2012
tt1195478,The Five-Year Engagement,"['Romance', 'Comedy']",124,6.196673056013272,89211,30000000.0,57766785.0,27,4,2012
tt1602620,Amour,"['Drama', 'Romance']",127,7.898259165052621,85706,9300000.0,33315898.5,19,12,2012
tt1790886,The Campaign,['Comedy'],85,6.0967173658699645,119660,95000000.0,104907746.0,10,8,2012
tt0485985,Red Tails,"['Drama', 'Action', 'Adventure', 'History', 'War']",125,5.900798228929562,32071,58000000.0,50365437.5,11,1,2012
tt1298649,The Watch,"['Action', 'Comedy', 'Science Fiction']",102,5.69652643173687,117113,61500000.0,67698953.5,27,7,2012
tt1047540,Parental Guidance,['Comedy'],104,6.0965481302372115,23987,25000000.0,120302307.5,25,12,2012
tt1712170,Alex Cross,"['Action', 'Thriller', 'Crime', 'Mystery']",101,5.099999999999999,31375,40000000.0,32889995.5,18,10,2012
tt1655460,Wanderlust,"['Comedy', 'Romance']",98,5.598013586722848,69774,33750000.0,24159934.0,24,2,2012
tt1656186,Stolen,"['Action', 'Crime', 'Thriller']",96,5.497329957967138,41872,35000000.0,10037151.5,14,9,2012
tt1636826,Project X,"['Comedy', 'Crime']",88,6.6950738589211625,180750,12000000.0,101514094.0,2,3,2012
tt1859650,To Rome with Love,"['Romance', 'Comedy', 'Drama']",111,6.291821367330202,80478,19250000.0,73785448.0,22,6,2012
tt1667310,Deadfall,"['Crime', 'Drama', 'Thriller']",95,6.296124620060789,36848,9000000.0,869993.0,7,12,2012
tt0383010,The Three Stooges,['Comedy'],92,5.1,28785,30000000.0,54435775.0,13,4,2012
tt1462769,The Odd Life of Timothy Green,"['Fantasy', 'Drama', 'Comedy', 'Family']",105,6.601394812680115,43375,32500000.0,55630900.5,15,8,2012
tt1862079,Safety Not Guaranteed,"['Comedy', 'Romance', 'Science Fiction', 'Drama']",86,6.999297243098875,112699,750000.0,4423508.5,8,6,2012
tt1716777,People Like Us,['Drama'],114,7.097298514182801,39978,16000000.0,12526125.0,29,6,2012
tt0431021,The Possession,"['Horror', 'Thriller']",92,5.900000000000001,54567,14000000.0,84185569.5,31,8,2012
tt1366365,The Cold Light of Day,"['Action', 'Thriller', 'Mystery']",93,4.902764014088711,33502,20000000.0,21112394.5,6,9,2012
tt2109184,Paranormal Activity 4,['Horror'],88,4.613810276945856,59434,5000000.0,142817992.0,19,10,2012
tt1694020,The Guilt Trip,['Comedy'],95,5.795273420319602,34105,40000000.0,41579200.0,19,12,2012
tt1582507,House at the End of the Street,"['Horror', 'Thriller']",101,5.603068195318998,67336,6900000.0,44195556.5,21,9,2012
tt1486192,The Raven,"['Crime', 'Thriller', 'Mystery']",110,6.39915149702837,80259,26000000.0,30129776.0,27,4,2012
tt1598828,One for the Money,"['Action', 'Comedy', 'Crime']",91,5.303146745804339,39088,41000000.0,36545471.0,27,1,2012
